Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
2312,SC60,RL,59.0,15810,2,None,3,Lvl,4.0,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,4.0,3,No,1,0.0,0,0.0,768.0,768.0,GasA,5,Y,SBrkr,768,728,0,1496,0.0,0.0,3,0,3,1,4.0,7,8.0,0,0,Attchd,2007.0,Unf,2.0,572.0,3,3.0,2,100,0,0,0,0,0,0.0,None,None,0,May,2007,New,Partial,
2313,SC60,RL,65.0,10237,2,None,4,Lvl,4.0,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,768.0,768.0,GasA,5,Y,SBrkr,768,768,0,1536,0.0,0.0,2,1,3,1,4.0,6,8.0,1,4,Attchd,2005.0,Fin,2.0,400.0,3,3.0,2,100,38,0,0,0,0,0.0,None,None,0,Jun,2007,WD,Normal,
2314,SC60,RL,58.0,13204,2,None,3,Lvl,4.0,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,44.0,3,3,PConc,4.0,3,No,1,0.0,0,0.0,608.0,608.0,GasA,5,Y,SBrkr,608,850,0,1458,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,BuiltIn,2007.0,Fin,2.0,454.0,3,3.0,2,100,33,0,0,0,0,0.0,None,None,0,May,2007,New,Partial,
2315,SC60,RL,62.0,8857,2,None,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,738.0,738.0,GasA,5,Y,SBrkr,738,757,0,1495,0.0,0.0,2,1,3,1,4.0,7,8.0,1,4,Attchd,2006.0,RFn,2.0,440.0,3,3.0,2,100,30,0,0,0,0,0.0,None,None,0,Mar,2007,New,Partial,
2316,SC60,RL,63.0,9729,2,None,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,698.0,698.0,GasA,5,Y,SBrkr,698,1048,0,1746,0.0,0.0,2,1,3,1,4.0,6,8.0,1,4,BuiltIn,2007.0,Unf,3.0,350.0,3,3.0,2,0,34,0,0,0,0,0.0,None,None,0,Jun,2007,New,Partial,
2317,SC20,RL,88.0,12216,2,None,3,Lvl,4.0,Corner,3,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3,2,6,918.0,0,0.0,408.0,1326.0,GasA,5,Y,SBrkr,1326,0,0,1326,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2005.0,Fin,2.0,388.0,3,3.0,2,120,23,0,0,0,0,0.0,None,Shed,2000,Jun,2007,WD,Normal,
2318,SC60,RL,72.0,8229,2,None,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,22.0,4,3,PConc,4.0,3,2,1,0.0,0,0.0,752.0,752.0,GasA,5,Y,SBrkr,752,752,0,1504,0.0,0.0,2,1,3,1,4.0,6,8.0,0,0,Attchd,2007.0,Fin,2.0,440.0,3,3.0,2,100,32,0,0,0,0,0.0,None,None,0,Dec,2007,New,Partial,
2319,SC60,RL,64.0,7713,2,None,4,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,728.0,728.0,GasA,5,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,2007.0,Fin,2.0,400.0,3,3.0,2,100,24,0,0,0,0,0.0,None,None,0,Jul,2007,New,Partial,
2320,SC20,RL,64.0,7697,2,None,4,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,1246.0,1246.0,GasA,5,Y,SBrkr,1258,0,0,1258,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2007.0,RFn,2.0,462.0,3,3.0,2,0,0,0,0,0,0,0.0,None,None,0,Aug,2007,New,Partial,
2321,SC120,RL,,3621,2,None,4,Lvl,4.0,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4.0,3,3,6,1084.0,0,0.0,322.0,1406.0,GasA,5,Y,SBrkr,1589,0,0,1589,0.0,0.0,2,0,2,1,4.0,7,8.0,1,3,Attchd,2003.0,Fin,3.0,630.0,3,3.0,2,143,20,0,0,0,0,0.0,None,None,0,Nov,2007,WD,Normal,
2322,SC20,RL,53.0,3710,2,None,4,Lvl,4.0,Inside,3,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3,2,1,0.0,0,0.0,1266.0,1266.0,GasA,5,Y,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,4.0,6,8.0,1,4,Attchd,2007.0,Fin,2.0,388.0,3,3.0,2,100,16,0,0,0,0,0.0,None,None,0,Aug,2007,New,Partial,
2323,SC80,RL,65.0,16219,2,None,2,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,3,6,779.0,0,0.0,56.0,835.0,GasA,5,Y,SBrkr,1119,0,0,1119,0.0,0.0,2,0,2,1,4.0,5,8.0,0,0,Attchd,2004.0,Fin,2.0,437.0,3,3.0,2,100,24,0,0,0,0,0.0,None,None,0,Apr,2007,WD,Normal,
2324,SC80,RL,87.0,11084,2,None,3,Lvl,4.0,Corner,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,6,192.0,0,0.0,192.0,384.0,GasA,5,Y,SBrkr,744,630,0,1374,0.0,0.0,2,1,3,1,4.0,8,8.0,1,4,BuiltIn,2004.0,Fin,2.0,400.0,3,3.0,2,100,0,0,0,0,0,0.0,None,None,0,Jun,2007,WD,Family,
2325,SC20,RL,59.0,10936,2,None,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,2,1,0.0,0,0.0,1510.0,1510.0,GasA,5,Y,SBrkr,1525,0,0,1525,0.0,0.0,2,1,3,1,4.0,6,8.0,1,4,Attchd,2006.0,RFn,2.0,534.0,3,3.0,2,100,18,0,0,0,0,0.0,None,None,0,Apr,2007,New,Partial,
2326,SC80,RL,,11950,2,None,3,Lvl,4.0,Corner,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,384.0,384.0,GasA,5,Y,SBrkr,754,640,0,1394,0.0,0.0,2,1,3,1,4.0,7,8.0,1,3,BuiltIn,2003.0,Fin,2.0,400.0,3,3.0,2,100,0,0,0,0,0,0.0,None,None,0,Oct,2007,WD,Normal,
2327,SC60,RL,63.0,7875,2,None,4,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,847.0,847.0,GasA,5,Y,SBrkr,847,1101,0,1948,0.0,0.0,2,1,4,1,4.0,8,8.0,1,4,BuiltIn,2003.0,Fin,2.0,434.0,3,3.0,2,0,48,0,0,0,0,0.0,None,None,0,Jul,2007,WD,Normal,
2328,SC60,RL,,8740,2,None,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,6,574.0,0,0.0,280.0,854.0,GasA,5,Y,SBrkr,864,1131,0,1995,0.0,0.0,2,1,4,1,4.0,8,8.0,1,4,BuiltIn,2002.0,Fin,2.0,435.0,3,3.0,2,264,48,0,0,0,0,0.0,None,None,0,Jul,2007,WD,Normal,
2329,SC60,RL,58.0,9487,2,None,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3,No,6,520.0,0,0.0,395.0,915.0,GasA,5,Y,SBrkr,940,750,0,1690,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,Attchd,2000.0,RFn,2.0,442.0,3,3.0,2,0,50,0,0,0,0,0.0,None,None,0,Jun,2007,WD,Normal,
2330,SC60,RL,59.0,9649,2,None,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3,No,1,0.0,0,0.0,941.0,941.0,GasA,5,Y,SBrkr,961,683,0,1644,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,Attchd,1999.0,RFn,2.0,460.0,3,3.0,2,460,42,0,0,0,0,0.0,None,None,0,May,2007,WD,Normal,
2331,SC60,RL,100.0,12191,2,None,3,Lvl,4.0,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,4,3,PConc,4.0,3,2,6,1181.0,0,0.0,598.0,1779.0,GasA,5,Y,SBrkr,1779,772,0,2551,0.0,0.0,2,1,4,1,4.0,8,8.0,2,3,Attchd,1998.0,Fin,3.0,925.0,3,3.0,2,76,61,0,0,0,0,0.0,None,None,0,Jun,2007,WD,Normal,
2332,SC60,RL,89.0,10557,2,None,3,Lvl,4.0,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,4,3,PConc,5.0,3,3,6,672.0,0,0.0,736.0,1408.0,GasA,5,Y,SBrkr,1671,1407,0,3078,0.0,0.0,2,1,4,1,4.0,9,8.0,1,3,Attchd,1998.0,Fin,3.0,806.0,3,3.0,2,108,87,0,0,0,0,0.0,None,None,0,Jul,2007,WD,Normal,
2333,SC60,RL,74.0,11002,2,None,3,Lvl,4.0,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,6,1048.0,0,0.0,341.0,1389.0,GasA,5,Y,SBrkr,1411,1171,0,2582,0.0,0.0,2,1,4,1,4.0,9,8.0,1,3,Attchd,1998.0,Fin,3.0,758.0,3,3.0,2,286,60,0,0,0,0,0.0,None,None,0,Jan,2007,WD,Normal,
2334,SC60,RL,83.0,10790,2,None,4,Lvl,4.0,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,1066.0,1066.0,GasA,5,Y,SBrkr,1108,1277,0,2385,0.0,0.0,2,1,4,1,4.0,8,8.0,1,3,BuiltIn,1998.0,Fin,3.0,600.0,3,3.0,2,120,38,0,0,0,0,0.0,None,None,0,May,2007,WD,Normal,
2335,SC60,RL,88.0,11762,2,None,4,Lvl,4.0,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,4,3,PConc,5.0,3,No,6,335.0,0,0.0,770.0,1105.0,GasA,5,Y,SBrkr,1105,1097,0,2202,0.0,0.0,2,1,4,1,4.0,9,8.0,1,3,Attchd,1992.0,RFn,2.0,517.0,3,3.0,2,0,65,0,0,144,0,0.0,None,None,0,Sep,2007,WD,Normal,
2336,SC60,RL,82.0,9044,2,None,3,Lvl,4.0,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,4,4,PConc,4.0,3,No,6,1225.0,0,0.0,100.0,1325.0,GasA,5,Y,SBrkr,1335,1203,0,2538,0.0,0.0,2,1,4,1,4.0,8,8.0,1,3,Attchd,1996.0,RFn,3.0,933.0,3,3.0,2,198,92,0,0,0,0,0.0,None,None,0,May,2007,WD,Normal,
2337,SC20,RL,75.0,9910,2,None,4,Lvl,4.0,Inside,3,Somerst,Feedr,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,1369.0,1369.0,GasA,5,Y,SBrkr,1369,0,0,1369,0.0,0.0,2,0,3,1,4.0,5,8.0,0,0,Attchd,2007.0,Unf,2.0,605.0,3,3.0,2,0,203,0,0,0,0,0.0,None,None,0,Sep,2007,New,Partial,
2338,SC20,RL,91.0,11830,2,None,4,Lvl,4.0,Inside,3,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,4,3,PConc,4.0,3,No,6,1220.0,0,0.0,322.0,1542.0,GasA,5,Y,SBrkr,1542,0,0,1542,0.0,0.0,2,0,3,1,4.0,6,8.0,1,4,Attchd,2007.0,Unf,3.0,852.0,3,3.0,2,168,110,0,0,0,0,0.0,None,None,0,Jul,2007,New,Partial,
2339,SC20,RL,76.0,10612,2,None,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,4,3,PConc,4.0,3,1,6,28.0,0,0.0,1496.0,1524.0,GasA,4,Y,SBrkr,1534,0,0,1534,0.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2006.0,Fin,2.0,484.0,3,3.0,2,168,46,0,0,0,0,0.0,None,None,0,Jan,2007,WD,Family,
2340,SC20,RL,98.0,12291,2,None,3,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,754.0,5,3,PConc,5.0,3,2,6,1572.0,0,0.0,394.0,1966.0,GasA,5,Y,SBrkr,1966,0,0,1966,0.0,0.0,2,0,1,1,5.0,6,8.0,1,4,Attchd,2007.0,Fin,3.0,1092.0,3,3.0,2,76,52,0,0,0,0,0.0,None,None,0,Oct,2007,New,Partial,
2341,SC20,RL,85.0,9965,2,None,4,Lvl,4.0,FR2,3,Somerst,Feedr,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,1528.0,1528.0,GasA,5,Y,SBrkr,1528,0,0,1528,0.0,0.0,3,2,3,1,4.0,6,8.0,1,3,Attchd,2007.0,Unf,2.0,480.0,3,3.0,2,0,228,0,0,0,0,0.0,None,None,0,Sep,2007,New,Partial,
2342,SC20,RL,74.0,8847,2,None,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,4,3,PConc,4.0,3,2,6,769.0,0,0.0,769.0,1538.0,GasA,5,Y,SBrkr,1538,0,0,1538,0.0,0.0,2,0,3,1,4.0,7,8.0,0,0,Attchd,2005.0,RFn,2.0,484.0,3,3.0,2,146,40,0,0,0,0,0.0,None,None,0,Dec,2007,WD,Normal,
2343,SC20,RL,70.0,8251,2,None,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,4,3,PConc,4.0,4,2,6,778.0,0,0.0,716.0,1494.0,GasA,5,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2005.0,RFn,2.0,672.0,3,3.0,2,192,35,0,0,0,0,0.0,None,None,0,Apr,2007,WD,Normal,
2344,SC60,RL,70.0,9605,2,None,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,982.0,982.0,GasA,5,Y,SBrkr,982,995,0,1977,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,2006.0,RFn,3.0,574.0,3,3.0,2,240,53,0,0,0,0,0.0,None,None,0,Jul,2007,WD,Family,
2345,SC60,RL,75.0,8778,2,None,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,1302.0,1302.0,GasA,5,Y,SBrkr,1302,528,0,1830,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,BuiltIn,2006.0,RFn,3.0,859.0,3,3.0,2,0,40,0,0,0,0,0.0,None,None,0,Mar,2007,WD,Normal,
2346,SC20,FV,72.0,8640,2,None,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,6,24.0,0,0.0,1314.0,1338.0,GasA,5,Y,SBrkr,1338,0,0,1338,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2007.0,RFn,2.0,598.0,3,3.0,2,0,141,0,0,0,0,0.0,None,None,0,Nov,2007,New,Partial,
2347,SC20,FV,75.0,9000,2,None,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,1335.0,1335.0,GasA,5,Y,SBrkr,1335,0,0,1335,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2007.0,RFn,2.0,575.0,3,3.0,2,0,210,0,0,0,0,0.0,None,None,0,Jun,2007,New,Partial,
2348,SC60,FV,72.0,8640,2,None,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,2,6,350.0,0,0.0,546.0,896.0,GasA,5,Y,SBrkr,896,896,0,1792,0.0,0.0,2,1,3,1,4.0,8,8.0,0,0,Attchd,2007.0,Fin,2.0,590.0,3,3.0,2,184,96,0,0,0,0,0.0,None,None,0,Nov,2007,New,Partial,
2349,SC60,FV,81.0,10411,2,None,4,Lvl,4.0,Corner,3,Somerst,Norm,Norm,1Fam,2Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,4.0,3,,1,0.0,0,0.0,725.0,725.0,GasA,5,Y,SBrkr,725,863,0,1588,0.0,0.0,3,0,3,1,4.0,8,8.0,0,0,Attchd,2007.0,Unf,2.0,561.0,3,3.0,2,0,0,0,0,0,0,0.0,None,None,0,Jul,2007,New,Partial,
2350,SC60,FV,112.0,12217,2,None,3,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,WdShing,Wd Shng,None,0.0,4,3,PConc,5.0,3,2,6,745.0,0,0.0,210.0,955.0,GasA,5,Y,SBrkr,955,925,0,1880,0.0,0.0,2,1,3,1,5.0,8,8.0,1,4,Attchd,2007.0,Fin,3.0,880.0,3,3.0,2,168,127,0,0,0,0,0.0,None,None,0,Dec,2007,New,Partial,
2351,SC20,FV,84.0,10440,2,None,4,Lvl,4.0,Corner,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,3,PConc,4.0,3,1,1,0.0,0,0.0,1574.0,1574.0,GasA,5,Y,SBrkr,1584,0,0,1584,0.0,0.0,2,0,2,1,5.0,6,8.0,1,4,Attchd,2007.0,Fin,2.0,594.0,3,3.0,2,0,256,0,0,0,0,0.0,None,None,0,May,2007,New,Partial,
2352,SC20,FV,100.0,11824,2,None,3,Lvl,4.0,Corner,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4.0,3,2,1,0.0,0,0.0,1685.0,1685.0,GasA,5,Y,SBrkr,1685,0,0,1685,0.0,0.0,2,0,2,1,4.0,5,8.0,1,4,Attchd,2006.0,Fin,3.0,658.0,3,3.0,2,112,63,0,0,0,0,0.0,None,None,0,Apr,2007,WD,Normal,
2353,SC60,FV,85.0,10625,2,None,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,4,3,PConc,4.0,3,2,1,0.0,0,0.0,1158.0,1158.0,GasA,5,Y,SBrkr,1158,1285,0,2443,0.0,0.0,2,1,4,1,4.0,9,6.0,1,4,BuiltIn,2004.0,RFn,3.0,744.0,3,3.0,2,193,127,0,0,0,0,0.0,None,None,0,Jun,2007,WD,Normal,
2354,SC20,RL,63.0,7500,2,None,4,Lvl,4.0,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3,No,1,0.0,0,0.0,1100.0,1100.0,GasA,5,Y,SBrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,3.0,6,8.0,0,0,None,2006.0,None,0.0,0.0,0,0.0,2,0,136,0,0,0,0,0.0,None,None,0,Jun,2007,New,Partial,
2355,SC20,RL,63.0,7500,2,None,4,Lvl,4.0,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4,No,1,0.0,0,0.0,1143.0,1143.0,GasA,5,Y,SBrkr,1143,0,0,1143,0.0,0.0,1,1,3,1,4.0,5,8.0,0,0,None,2006.0,None,0.0,0.0,0,0.0,2,0,55,0,0,0,0,0.0,None,None,0,Oct,2007,WD,Normal,
2356,SC20,RL,60.0,12450,2,None,4,Lvl,4.0,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,4,3,PConc,4.0,3,No,6,729.0,0,0.0,365.0,1094.0,GasA,5,Y,SBrkr,1094,0,0,1094,0.0,0.0,1,0,3,1,4.0,6,8.0,0,0,Detchd,2004.0,Unf,2.0,576.0,3,3.0,2,0,0,0,0,0,0,0.0,None,None,0,May,2007,WD,Normal,
2357,SC20,RL,65.0,7441,2,None,3,Lvl,4.0,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,1461.0,1461.0,GasA,5,Y,SBrkr,1486,0,0,1486,0.0,0.0,2,0,3,1,4.0,7,8.0,0,0,Attchd,2006.0,RFn,2.0,566.0,3,3.0,2,0,32,0,0,0,0,0.0,None,None,0,Jun,2007,WD,Normal,
2358,SC60,RL,,11613,2,None,2,Lvl,4.0,Corner,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,5,480.0,0,0.0,384.0,864.0,GasA,5,Y,SBrkr,920,900,0,1820,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,1993.0,RFn,2.0,492.0,3,3.0,2,144,85,0,0,0,0,0.0,GdPrv,None,0,May,2007,WD,Normal,
2359,SC160,RL,50.0,8012,2,None,4,Lvl,4.0,Inside,3,SawyerW,Norm,Norm,TwnhsE,2Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3,No,1,0.0,0,0.0,630.0,630.0,GasA,5,Y,SBrkr,630,636,0,1266,0.0,0.0,1,1,2,1,3.0,5,8.0,2,3,Attchd,1980.0,RFn,1.0,283.0,3,3.0,2,340,0,0,0,0,0,0.0,MnPrv,None,0,Jul,2007,WD,Normal,
2360,SC20,RL,64.0,6285,2,None,4,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3,No,2,138.0,3,351.0,405.0,894.0,GasA,3,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Detchd,1979.0,Unf,1.0,308.0,3,3.0,2,192,0,0,0,0,0,0.0,None,None,0,Mar,2007,WD,Normal,
2361,SC20,RL,84.0,7476,2,None,4,Lvl,4.0,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3,No,3,812.0,0,0.0,228.0,1040.0,GasA,3,Y,SBrkr,1040,0,0,1040,0.0,0.0,1,1,3,1,3.0,5,8.0,0,0,Detchd,1991.0,Fin,2.0,686.0,3,3.0,2,188,0,0,0,0,0,0.0,None,None,0,Jun,2007,WD,Normal,
2362,SC60,RL,,19522,2,None,3,Bnk,4.0,Inside,3,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,4,3,PConc,4.0,3,No,6,727.0,0,0.0,496.0,1223.0,GasA,4,Y,SBrkr,1271,1232,0,2503,0.0,0.0,2,1,3,1,4.0,7,8.0,1,3,Attchd,1990.0,RFn,2.0,564.0,3,3.0,2,0,99,0,0,182,0,0.0,None,None,0,Feb,2007,WD,Normal,
2363,SC20,RL,44.0,10751,2,None,3,Lvl,4.0,CulDSac,3,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,3,CBlock,2.0,3,3,5,787.0,0,0.0,250.0,1037.0,GasA,3,Y,SBrkr,1037,0,0,1037,0.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Attchd,1974.0,RFn,2.0,431.0,3,3.0,2,136,47,0,0,0,0,0.0,None,None,0,Aug,2007,WD,Normal,
